userId,movieId,rating,timestamp
82,2450,4.0,1084465094
82,2451,3.0,1084467400
82,2452,4.0,1084466869
82,2531,2.0,1084466631
82,2581,1.5,1084463955
82,2646,4.0,1084466661
82,2651,2.5,1084466652
82,2677,3.0,1084467477
82,2681,4.0,1084466478
82,2691,4.0,1084466345
82,2713,3.5,1084466350
82,2739,3.5,1084464070
82,2901,3.0,1084465063
82,3035,4.0,1084467353
82,3104,4.0,1084467373
82,3106,3.0,1084466656
82,3132,4.0,1084466576
82,3223,3.5,1084465059
82,3238,3.0,1084466638
82,3246,4.0,1084466879
82,3387,3.5,1084465451
82,3388,4.5,1084467370
82,3389,3.0,1084467535
82,3498,3.0,1084466508
82,3519,4.0,1084466395
82,3570,3.5,1084466483
82,3605,3.5,1084465461
82,3609,3.5,1084466267
82,3615,3.0,1084467496
82,3716,3.5,1084467535
82,3735,3.0,1084466391
82,3766,3.0,1084467415
82,3768,4.0,1084466338
82,3769,4.5,1084464014
82,3771,4.5,1084467083
82,3780,4.5,1084466341
82,3782,2.5,1084467580
82,3796,4.5,1084519660
82,3798,1.5,1084467522
82,3818,3.5,1084466393
82,3825,3.0,1084466401
82,3827,4.0,1084467379
82,3919,4.0,1084466986
82,3934,3.5,1084467134
82,3940,4.0,1084465430
82,3982,3.0,1084944730
82,4095,3.5,1084465417
82,4105,4.0,1084466714
82,4111,3.5,1084519697
82,4118,3.5,1084519713
82,4119,4.0,1084811662
82,4120,3.5,1084519540
82,4178,1.5,1084467643
82,4185,2.5,1084788185
82,4374,3.5,1084803602
82,4381,4.0,1084466604
82,4386,3.5,1084466473
82,4557,4.0,1084788217
83,810,5.0,1333170244
83,856,0.5,1332838551
83,1199,4.0,1333842491
83,1254,3.0,1333843409
83,1458,4.5,1332839882
83,1538,3.0,1333842168
83,1542,4.0,1333170212
83,1602,3.5,1333169174
83,2195,3.0,1333843526
83,2205,5.0,1332839836
83,2207,4.0,1333843303
83,2242,4.0,1333170636
83,2581,2.5,1333842608
83,3135,3.5,1333169129
83,3248,5.0,1332839803
83,3734,3.5,1333841971
83,3771,3.5,1333843436
83,4106,0.5,1333842381
83,4486,3.5,1333170376
83,4555,5.0,1333841899
83,4670,0.5,1333842065
83,4690,3.0,1333171263
83,5246,3.5,1333842226
83,5854,2.0,1332837807
83,6106,3.0,1333842570
83,6209,3.5,1333843513
83,24629,4.0,1333170865
83,27981,3.5,1333843470
83,29110,0.5,1332838137
83,37510,3.0,1333843466
83,37861,4.5,1333169942
83,41423,4.0,1333842486
83,45626,3.5,1333843447
83,46006,5.0,1333169048
83,46229,3.0,1333169715
83,48894,1.5,1333169680
83,50550,5.0,1333170507
83,52674,4.5,1333793848
83,53599,3.5,1333842139
83,56847,2.0,1332838125
83,62215,4.0,1333170197
83,62448,4.0,1333170962
83,66186,4.5,1332840492
83,67076,3.5,1332838967
83,67518,3.5,1333843478
83,68767,2.0,1333841976
83,70230,4.5,1333170644
83,73325,2.5,1333842352
83,73483,3.5,1333841874
83,76364,5.0,1332839850
83,85357,3.0,1333842718
86,532,4.0,1343944734
86,787,3.5,1343944704
86,810,4.0,1344082855
86,1025,4.0,1344083009
86,1228,3.5,1344083059
86,1458,4.5,1344082569
86,1538,4.0,1344082606
86,1542,3.0,1343944682
86,2118,4.0,1344193067
86,2133,4.0,1344204970
86,2195,4.5,1344083278
86,2498,3.5,1343944747
86,2677,4.0,1344082829
86,3605,4.0,1344192873
86,3609,4.5,1344082872
86,3771,4.0,1344082601
86,4179,3.5,1343944753
86,4379,4.0,1344193061
86,4593,4.5,1344082968
86,30911,5.0,1343944814
86,31026,4.0,1344083012
86,48894,1.5,1344192733
86,55525,2.5,1343945042
86,56547,4.0,1344083069
86,57301,3.0,1344083251
86,63329,4.5,1344192837
86,68496,4.5,1344193008
86,69588,4.5,1344192870
86,76364,4.0,1344082554
87,825,2.0,1270703130
87,1142,4.0,1270703561
87,2205,5.0,1296109055
87,2850,5.0,1296109045
87,4254,3.5,1270703572
88,1129,4.0,1331421768
88,1458,4.0,1331421887
88,2110,4.5,1331421809
88,2195,4.5,1331421775
88,3221,4.0,1331421744
88,3734,4.5,1331421840
88,4102,4.5,1331421731
88,4106,4.5,1331421477
88,4379,3.5,1331421385
88,4670,4.5,1331421464
88,5897,4.5,1331421798
88,6182,5.0,1331421873
88,41423,4.5,1331421759
88,43810,4.0,1331421481
88,45626,5.0,1331421724
88,46006,4.5,1331421728
88,51518,4.5,1331421792
88,53052,4.5,1331421771
88,54014,4.5,1331421880
88,65389,4.5,1331421747
88,72027,4.0,1331420671
88,76364,4.5,1331421494
88,80409,0.5,1331421223
89,713,3.5,1520408343
89,856,3.5,1520408422
89,983,4.0,1520408314
89,984,1.5,1520408661
89,1017,5.0,1520408446
89,1114,2.0,1520408475
89,1180,4.0,1520408349
89,1209,0.5,1520408371
89,1223,4.5,1520408911
89,1246,1.5,1520408300
89,1247,2.0,1520408520
89,1478,1.5,1520408372
89,1532,4.0,1520408997
89,1538,3.0,1520408313
89,1620,2.5,1520408636
89,1679,2.5,1520408418
89,1873,2.5,1520408575
89,1933,4.0,1520408431
89,1960,3.0,1520408527
89,2118,4.5,1520408523
89,2122,2.5,1520408419
89,2131,2.0,1520408933
89,2205,2.0,1520408268
89,2280,5.0,1520409211
89,2324,4.5,1520409069
89,2342,3.0,1520408703
89,2450,4.0,1520408543
89,2452,2.5,1520408718
89,2531,2.0,1520408495
89,2651,5.0,1520408969
89,2681,2.0,1520408412
89,2712,5.0,1520408858
89,2713,2.0,1520408492
89,2761,4.0,1520408900
89,3388,4.0,1520408712
89,3420,3.0,1520408748
89,3450,2.5,1520408376
89,3519,1.0,1520408423
89,3782,4.0,1520408673
89,3818,3.5,1520408469
89,4095,1.5,1520408334
89,4168,2.0,1520408626
89,4174,3.5,1520408458
89,4525,2.0,1520408377
89,4529,3.5,1520409072
89,4557,1.5,1520408376
89,4683,2.5,1520408464
89,5592,4.5,1520408571
89,5760,2.5,1520408609
89,6046,2.5,1520408567
89,6210,2.5,1520408926
89,25058,4.0,1520409031
89,28025,2.0,1520408421
89,28917,1.5,1520408378
89,29263,5.0,1520408898
89,29475,3.5,1520409112
89,29828,3.0,1520408721
89,30322,5.0,1520409362
89,30911,2.5,1520408429
89,31062,4.5,1520409325
89,31394,2.5,1520408665
89,31564,4.5,1520409451
89,34616,2.5,1520408723
89,35270,2.5,1520408312
89,36947,3.0,1520408758
89,37571,4.0,1520408983
89,39957,2.0,1520408794
89,42009,4.5,1520409175
89,42083,5.0,1520409005
89,42749,1.0,1520408413
89,43337,4.5,1520409352
89,43810,4.0,1520408344
89,44180,2.5,1520408798
89,44750,3.0,1520408573
89,44957,4.0,1520409022
89,45752,2.0,1520408616
89,46214,4.0,1520408708
89,46506,5.0,1520408965
89,46967,3.5,1520409123
89,47845,4.5,1520409326
89,48104,5.0,1520409024
89,48399,4.5,1520409553
89,48807,2.0,1520408643
89,50205,2.0,1520408537
89,50692,3.5,1520408612
89,51735,2.0,1520408729
89,53599,2.0,1520408325
89,55279,2.5,1520408914
89,55523,4.5,1520409002
89,56230,3.0,1520408577
89,56490,3.5,1520408646
89,57016,3.5,1520408413
89,57521,4.0,1520409015
89,57969,5.0,1520409385
89,58256,3.5,1520408622
89,58555,2.5,1520408804
89,59240,3.0,1520409507
89,59387,3.5,1520408845
89,61264,2.5,1520408600
89,61348,3.5,1520408884
89,62462,4.0,1520408883
89,64319,2.5,1520408916
89,65891,2.0,1520408893
89,66025,4.0,1520408807
89,66443,5.0,1520409113
89,66536,4.0,1520408934
89,66701,5.0,1520408920
89,66876,4.0,1520408594
89,66952,4.5,1520409212
89,67929,3.5,1520408873
89,68496,4.0,1520408517
89,68767,3.5,1520408972
89,69856,3.5,1520409583
89,69933,4.0,1520409034
89,70247,1.5,1520408671
89,70274,5.0,1520408841
89,70338,1.5,1520408856
89,70551,2.0,1520408511
89,71915,4.0,1520409564
89,71930,2.5,1520408811
89,72178,3.0,1520408819
89,73525,3.5,1520408896
89,75374,4.5,1520409453
89,75869,4.5,1520408633
89,76916,4.0,1520409076
89,77129,5.0,1520409088
89,77781,2.0,1520408562
89,77959,4.0,1520409059
89,78092,2.5,1520408918
89,78319,4.5,1520409390
89,78461,4.0,1520409018
89,78769,3.0,1520408823
89,80086,2.0,1520408903
89,82176,5.0,1520409052
89,82527,5.0,1520409339
89,83113,4.5,1520409191
89,83291,4.0,1520408797
89,83530,2.5,1520408640
89,84065,1.5,1520408624
89,84114,2.5,1520408810
89,85066,5.0,1520409450
89,85101,2.5,1520408866
89,85301,4.0,1520409556
89,85978,5.0,1520409489
89,86044,2.5,1520408859
89,87096,3.0,1520408677
89,87130,3.5,1520409078
89,87949,4.5,1520408638
89,88587,5.0,1520409490
89,88618,5.0,1520409125
89,89491,2.5,1520408267
89,89875,5.0,1520409487
89,90254,5.0,1520409481
89,90558,2.0,1520408826
89,90742,3.0,1520408605
89,91893,4.0,1520409642
89,92191,3.0,1520408678
89,92399,1.5,1520408423
89,92865,4.5,1520409578
89,93887,2.5,1520408868
89,94167,5.0,1520409652
89,94457,5.0,1520409149
89,95068,2.5,1520408701
89,96349,3.0,1520408803
89,97085,4.0,1520409110
89,97622,2.0,1520408725
89,99610,4.0,1520409379
89,100216,4.5,1520409345
89,100834,5.0,1520408944
89,101443,2.5,1520408542
89,101571,3.5,1520409056
89,102978,4.5,1520409560
89,103772,3.0,1520408982
89,103826,4.5,1520409129
89,104159,3.0,1520409573
89,105183,5.0,1520409436
89,105310,5.0,1520409580
89,105388,3.5,1520408705
89,106164,5.0,1520408471
89,106473,5.0,1520409332
89,106828,4.0,1520409083
89,108378,4.5,1520408974
89,108849,3.5,1520408947
89,109370,3.0,1520408629
89,110484,4.0,1520409029
89,110685,2.5,1520408844
89,112343,3.5,1520409381
89,113970,3.5,1520409582
89,114049,4.5,1520409357
89,114129,2.5,1520408277
89,114341,4.5,1520409426
89,114822,4.0,1520408746
89,115502,5.0,1520409402
89,115804,4.0,1520408985
89,116126,5.0,1520409061
89,116373,2.5,1520408871
89,116387,4.5,1520408733
89,116946,3.5,1520409550
89,118045,4.5,1520409367
89,118239,4.0,1520408968
89,118701,4.5,1520409500
89,119013,5.0,1520409168
89,119324,5.0,1520409152
89,121505,4.5,1520408923
89,121636,5.0,1520409348
89,123206,3.5,1520409107
89,124153,5.0,1520409407
89,124366,3.5,1520409574
89,125321,4.5,1520409186
89,125598,4.0,1520409004
89,125752,2.5,1520408901
89,125826,4.0,1520409028
89,126200,5.0,1520409399
89,126586,5.0,1520408802
89,127684,4.0,1520409382
89,127750,4.5,1520409132
89,127752,2.0,1520408586
89,128245,2.5,1520408908
89,128330,5.0,1520409448
89,128362,5.0,1520409323
89,128671,3.0,1520408675
89,129058,3.5,1520408951
89,129654,4.5,1520409492
89,129728,4.5,1520409189
89,129816,3.5,1520409081
89,130032,4.5,1520409127
89,131099,4.5,1520409360
89,131236,5.0,1520409359
89,131566,4.5,1520409179
89,132079,5.0,1520409207
89,133009,4.5,1520409425
89,133119,4.5,1520408722
89,133587,5.0,1520409066
89,137793,4.0,1520409401
89,137943,3.5,1520408959
89,138745,4.0,1520409405
89,138776,2.5,1520408842
89,138878,3.5,1520409051
89,139160,5.0,1520409361
89,139428,4.5,1520409457
89,139676,5.0,1520409484
89,140063,4.5,1520409391
89,140263,5.0,1520409090
89,140791,5.0,1520409581
89,142723,3.5,1520409039
89,143916,5.0,1520409464
89,144642,5.0,1520409171
89,145864,4.5,1520409568
89,146007,4.0,1520408998
89,146582,5.0,1520409463
89,146584,1.5,1520408895
89,146638,4.0,1520408477
89,146740,5.0,1520409454
89,146798,5.0,1520409393
89,148971,2.0,1520408825
89,150640,4.0,1520409445
89,153257,5.0,1520409144
89,154013,4.0,1520409570
89,154528,5.0,1520409109
89,155470,3.5,1520408854
89,156114,5.0,1520409576
89,157799,2.0,1520408839
89,158363,2.5,1520408741
89,160759,4.0,1520408953
89,161432,4.5,1520408827
89,161458,4.5,1520409181
89,161939,4.0,1520409054
89,164250,2.5,1520408863
89,164612,4.5,1520409150
89,165086,4.5,1520409087
89,168069,4.0,1520409007
89,168225,4.0,1520408948
89,168983,2.5,1520408877
89,169043,4.0,1520409555
89,169553,2.0,1520408942
89,170485,3.5,1520409641
89,171913,3.5,1520408962
89,174417,4.5,1520409502
89,174997,2.0,1520408282
89,176443,2.5,1520408792
89,178297,4.0,1520408963
89,179963,4.5,1520409049
89,181581,3.5,1520408986
89,182023,4.0,1520409064
91,530,4.0,1112716693
91,532,5.0,1112716706
91,586,3.0,1112718010
91,640,2.5,1112713638
91,713,2.5,1112713700
91,767,4.0,1112718017
91,810,3.5,1112713384
91,855,2.0,1112712123
91,977,3.0,1112712422
91,1017,4.5,1112716632
91,1025,4.0,1112713489
91,1058,3.5,1112712439
91,1114,2.0,1112716635
91,1125,3.0,1112716655
91,1129,1.5,1112713595
91,1180,2.0,1112712411
91,1181,3.0,1112711500
91,1209,2.0,1112712429
91,1226,2.0,1112716622
91,1228,4.5,1112712954
91,1259,4.0,1112713755
91,1266,4.0,1112713811
91,1458,4.5,1112712170
91,1486,2.0,1112716988
91,1536,4.0,1112717002
91,1538,5.0,1112713468
91,1618,4.0,1112717019
91,1873,1.5,1112716642
91,2006,1.0,1112717363
91,2110,4.0,1112712017
91,2118,4.0,1112712128
91,2128,4.0,1112717839
91,2195,3.5,1112712364
91,2207,3.5,1112716657
91,2526,3.5,1112712934
91,2581,5.0,1112712351
91,2610,4.0,1112712379
91,2677,3.5,1112712361
91,2691,2.5,1112712384
91,2696,2.5,1112713160
91,2711,4.0,1112716967
91,2850,4.0,1112712849
91,2901,3.0,1112713131
91,2905,3.0,1112712369
91,3135,4.5,1112716977
91,3221,2.5,1112713128
91,3450,1.5,1112716514
91,3515,4.5,1112711118
91,3565,4.0,1112711457
91,3607,3.0,1112712889
91,3735,1.0,1112716922
91,3771,5.0,1112712353
91,3852,3.5,1112713155
91,3939,3.5,1112717304
91,3987,4.0,1112711649
91,4052,5.0,1112712545
91,4095,2.5,1112711279
91,4106,4.0,1112711490
91,4195,4.0,1112717723
91,4322,4.5,1112712945
91,4592,5.0,1112711923
91,4670,4.0,1112711466
91,4686,2.0,1112716929
91,5600,4.5,1112711255
91,5868,5.0,1112712885
91,6030,2.5,1112713125
91,6106,5.0,1112711481
91,6142,2.0,1112711993
91,25105,2.5,1112712039
91,28928,4.0,1112717235
92,3615,3.0,1294941894
92,48894,4.5,1294942835
92,51422,4.0,1294942995
92,52514,4.0,1294941914
95,530,3.0,1043340283
95,1025,4.0,1105400868
95,1200,2.0,1043340134
95,1226,3.0,1105400981
95,1247,2.0,1043339957
95,1300,4.0,1043340157
95,1467,5.0,1048382853
95,1602,3.5,1105401170
95,1610,4.0,1105400661
95,1964,1.0,1043339283
95,2110,4.0,1105401219
95,2133,4.0,1043339452
95,2205,5.0,1044744647
95,2207,4.0,1043340018
95,2247,4.5,1105400652
95,2304,5.0,1043339248
95,2383,4.0,1043339808
95,2581,4.0,1043340392
95,2609,4.0,1048382853
95,2610,4.0,1043339476
95,2677,4.0,1043340522
95,2696,4.0,1048382977
95,2739,3.0,1043339908
95,2850,4.5,1105400677
95,3024,4.0,1053153647
95,3042,4.0,1043535872
95,3044,4.0,1053153715
95,3048,3.0,1053153706
95,3134,5.0,1043535835
95,3188,4.0,1043535851
95,3248,5.0,1043535817
95,3450,4.5,1071803774
95,3520,4.0,1071803767
95,3565,4.0,1105400829
95,3599,3.5,1071803926
95,3615,3.5,1071803988
95,3734,4.5,1105400841
95,3766,3.5,1071803939
95,3940,3.0,1069614276
95,3943,4.5,1069614288
95,4095,4.0,1069614249
95,4105,4.5,1069614263
95,4111,3.0,1069614304
95,4168,4.0,1071803707
95,4174,4.0,1069614268
95,4179,4.0,1071803718
95,4593,5.0,1105400794
95,4605,1.0,1105401093
95,5868,4.5,1105401213
95,5876,4.0,1105400976
96,787,3.0,964773602
96,810,4.0,964772750
97,787,4.0,1043382848
97,810,4.0,1043382744
97,855,5.0,1043382848
97,949,4.0,1043382867
97,1025,5.0,1043382744
97,1213,4.0,1047481354
97,1228,5.0,1043382744
97,1231,3.0,1047481289
97,1243,5.0,1043383291
97,1254,5.0,1043382998
97,1257,3.0,1047481289
97,1538,5.0,1043383111
97,1599,4.0,1043383075
97,1618,4.0,1043382111
97,1870,4.0,1043383075
97,1875,4.0,1043382900
97,1933,3.0,1047481180
97,2195,5.0,1043383291
97,2341,4.0,1043382998
97,2610,4.0,1047481215
97,2652,3.0,1047481371
98,1458,4.0,1532457943
98,1538,5.0,1532457782
98,2531,3.5,1532457712
98,2676,4.5,1532457999
98,2850,4.0,1532458161
98,4095,4.0,1532458000
98,4683,3.5,1532458020
98,35270,5.0,1532458294
98,43810,5.0,1532458168
98,48104,5.0,1532458002
98,50207,4.0,1532457663
98,51225,4.0,1532457625
98,52499,5.0,1532457689
98,53384,4.0,1532457571
98,53989,3.0,1532457519
98,54007,4.0,1532457560
98,55279,2.0,1532457642
98,56847,1.5,1532457486
98,57272,4.0,1532457540
98,57358,5.0,1532457590
98,61091,3.0,1532457583
98,61224,2.0,1532457530
98,64166,4.0,1532457553
98,64640,2.0,1532457633
98,66876,1.5,1532457605
98,68496,3.5,1532457585
98,68977,0.5,1532457670
98,69610,3.0,1532457529
98,71690,5.0,1532457910
98,72021,2.0,1532457516
98,76364,4.0,1532457409
98,78796,5.0,1532457544
98,79079,4.5,1532457483
98,79693,1.5,1532457548
98,80366,4.0,1532457616
98,85395,5.0,1532457701
98,95153,5.0,1532457833
98,95170,4.0,1532457941
98,102073,4.5,1532457992
98,106719,5.0,1532457413
98,110084,3.0,1532457995
98,114029,5.0,1532457767
98,114408,4.0,1532457917
98,120136,3.5,1532457779
98,120148,5.0,1532457746
98,131362,4.5,1532457755
98,132085,2.0,1532457748
98,132375,2.5,1532457800
98,149309,4.5,1532458398
98,161411,5.0,1532457417
98,165482,4.5,1532457987
98,174997,5.0,1532457474
98,177051,3.0,1532457961
98,184773,4.0,1532457789
98,184825,5.0,1532457913
100,744,4.0,1100184143
100,768,4.0,1100184302
100,949,4.0,1100186056
100,1143,3.5,1100186007
100,1246,3.0,1100184091
100,1478,4.5,1100184518
100,1540,4.5,1100186012
100,1875,4.0,1100186018
100,2245,3.0,1100185970
100,2531,3.5,1100184120
100,2852,5.0,1100186982
100,3042,4.0,1100186786
100,3221,4.5,1100185975
100,3609,4.0,1100185965
100,4105,4.0,1100186781
100,4381,3.5,1100184159
100,5868,4.5,1100186770
101,530,4.0,968440874
101,810,4.0,968441029
101,855,1.0,968441102
101,949,4.0,968441029
101,983,4.0,968440720
101,984,2.0,968441080
101,1025,4.0,968443749
103,713,4.5,1440773438
103,767,4.5,1431968148
103,983,4.0,1431957391
103,1181,5.0,1431957513
103,1220,3.5,1431969057
103,1243,4.0,1431957351
103,1251,5.0,1431968894
103,1259,5.0,1431957315
103,1380,3.5,1431968312
103,1458,5.0,1431954594
103,1464,2.5,1431969802
103,1486,3.5,1522172173
103,1538,3.5,1431957080
103,1620,3.0,1431970057
103,1966,4.0,1431968881
103,2048,3.5,1431968287
103,2080,5.0,1440773368
103,2105,5.0,1431970392
103,2118,3.5,1431957215
103,2128,2.5,1431957373
103,2205,5.0,1431954565
103,2242,4.0,1431957891
103,2246,4.0,1431970322
103,2450,3.5,1431957737
103,2581,3.0,1431957240
103,2610,3.0,1431957388
103,2620,4.0,1431968885
103,2676,4.0,1431969562
103,2850,4.0,1431954589
103,2901,3.0,1431957703
103,2905,4.5,1448753463
103,3042,4.0,1431969397
103,3048,2.5,1431957518
103,3188,5.0,1431968450
103,3248,5.0,1431954407
103,3605,3.5,1431957980
103,3609,3.5,1431957229
103,3766,3.0,1431969444
103,3771,4.5,1431957197
103,3797,4.0,1431969414
103,3943,5.0,1431957425
103,4102,4.5,1431968165
103,4105,4.0,1477364928
103,4106,4.5,1431957262
103,4168,5.0,1431969576
103,4189,4.0,1431970073
103,4593,4.5,1431957254
103,4670,5.0,1431970574
103,5592,3.0,1431957504
103,5600,2.0,1431957616
103,5608,5.0,1431968854
103,5868,3.0,1431957433
103,5873,4.0,1431969308
103,6182,4.5,1431969278
103,6202,4.0,1431968494
103,6204,3.5,1431969469
103,24938,3.5,1431970170
103,28025,3.5,1431968286
103,28890,4.5,1431969137
103,30725,2.0,1431957697
103,31026,4.5,1431957328
103,31669,4.0,1431970451
103,34961,4.0,1431969626
103,38047,4.0,1431957906
103,38051,4.5,1431968863
103,38801,4.0,1431969086
103,42749,3.5,1431969581
103,42954,4.0,1431957916
103,43955,4.5,1431969676
103,48104,4.0,1431954362
103,50357,4.5,1431969172
103,51233,2.5,1431968897
103,52479,5.0,1431969406
103,53052,4.5,1431957871
103,53599,3.5,1431957829
103,53989,4.0,1431970089
103,54014,4.5,1477364740
103,54754,3.5,1431956974
103,56035,4.0,1440773176
103,56204,3.5,1431956316
103,56254,4.0,1431955536
103,56547,1.5,1431957691
103,56847,2.5,1431969635
103,57016,3.0,1431969490
103,57272,3.5,1431955306
103,57301,4.0,1431955134
103,57521,2.0,1431956747
103,57988,4.0,1431955403
103,58555,4.0,1477364893
103,60231,3.5,1431955515
103,61346,1.0,1431956615
103,61846,5.0,1522172064
103,62320,3.5,1431955687
103,63034,2.5,1431955821
103,65389,5.0,1440990360
103,66186,3.5,1431954988
103,66372,4.0,1522172162
103,67076,1.5,1431969586
103,68977,3.0,1431955479
103,69458,4.0,1431955348
103,69639,2.5,1431955494
103,70230,3.0,1431957882
103,70249,4.0,1431969047
103,70274,2.0,1431956245
103,71930,2.0,1431956382
103,72021,3.0,1431970351
103,74438,3.5,1431956434
103,74793,0.5,1431969639
103,75731,3.0,1431968941
103,76004,2.5,1431955587
103,76323,4.0,1431955281
103,76364,4.5,1431957494
103,76366,3.5,1431955808
103,76804,2.5,1431956868
103,77804,4.0,1431956719
103,77818,3.5,1431956446
103,78388,4.0,1431956024
103,79051,4.5,1431956042
103,79066,2.0,1431969741
103,80086,3.0,1431956278
103,82176,4.0,1431955459
103,83028,2.0,1431956261
103,83246,3.5,1431956891
103,83530,3.5,1431955754
103,84047,3.5,1431956596
103,84114,4.5,1477519404
103,84426,3.5,1431956477
103,84454,3.0,1431955580
103,85340,3.0,1431956837
103,85357,2.0,1431969679
103,85976,3.5,1431955319
103,86702,4.0,1431955558
103,86724,4.0,1431955333
103,87006,4.5,1431955564
103,87754,4.0,1431956311
103,88098,4.0,1431955383
103,88122,4.0,1431956407
103,88358,4.0,1431956061
103,88732,3.5,1431970014
103,88774,4.0,1431955325
103,88885,3.5,1431956017
103,88903,1.0,1431956774
103,93311,4.0,1431970406
103,96346,4.5,1431955015
103,96996,3.5,1431954625
103,103076,4.0,1431955066
103,103998,3.5,1477364924
103,106719,4.5,1431955250
103,109013,4.0,1440773645
103,109788,4.5,1431955249
103,114031,4.0,1477364747
103,114761,4.0,1440773703
103,120114,4.0,1431970494
103,120118,2.5,1477364372
103,129278,1.0,1440773794
103,132085,3.5,1440773774
103,132113,5.0,1440773409
103,136874,3.5,1440773846
103,137947,4.5,1440773817
103,165482,3.0,1522172079
104,640,4.0,1048586788
104,951,2.0,1048586776
104,983,4.0,1065511589
104,1143,3.0,1345204917
104,1209,3.0,1062578084
104,1250,3.5,1053336498
104,1458,4.0,1301182957
104,1478,4.0,1048586848
104,1538,4.5,1053336418
104,1540,5.0,1048586839
104,1679,4.0,1048590506
104,1871,3.0,1048590577
104,1873,2.5,1146222329
104,1972,3.5,1082714338
104,1973,4.0,1048586588
104,2118,4.0,1048586617
104,2128,4.5,1053336345
104,2195,3.5,1416241898
104,2205,5.0,1048586531
104,2245,3.5,1129242175
104,2450,3.5,1071746233
104,2531,4.0,1048587103
104,2581,3.5,1101152665
104,2713,2.0,1048590064
104,2809,1.5,1095373281
104,2850,4.0,1087721492
104,3048,4.5,1053336400
104,3189,3.5,1146222373
104,3223,5.0,1048586982
104,3420,2.0,1299097827
104,3450,4.0,1113078164
104,3599,4.0,1076898313
104,3609,4.0,1068925612
104,3767,3.5,1090595701
104,3771,3.0,1161675780
104,3825,4.0,1071746249
104,3943,3.0,1161675752
104,4105,3.5,1294099837
104,4174,4.5,1068925595
104,4387,4.0,1074960132
104,4529,4.0,1247007805
104,4593,2.5,1200096885
104,4607,3.0,1189089731
104,4612,3.5,1325159204
104,5592,4.0,1292699503
104,5600,4.0,1087721472
104,5868,3.5,1136331284
104,6097,3.5,1292698099
104,6098,3.5,1097062455
104,6204,4.0,1205534639
104,24938,2.5,1131231485
104,28025,4.5,1129242195
104,29532,3.0,1238331147
104,30847,3.0,1231167741
104,34961,3.5,1357584407
104,35270,5.0,1130609197
104,38047,4.5,1136331474
104,42407,4.0,1165920392
104,43810,4.0,1293984190
104,44861,4.0,1325962571
104,45229,4.0,1416241932
104,48104,3.5,1193686193
104,49519,4.0,1299188638
104,49954,3.0,1199053725
104,50207,4.0,1231167773
104,50353,3.5,1292699507
104,50357,3.0,1357584303
104,50698,3.0,1313833961
104,51233,4.0,1189089397
104,51491,4.0,1355729646
104,52284,4.0,1371162628
104,53403,4.0,1199053741
104,53599,4.0,1411775508
104,54007,3.0,1332630156
104,54181,3.5,1325159191
104,57629,4.5,1219930232
104,66186,4.0,1377129926
104,67220,2.5,1351210057
104,70230,3.0,1292698887
104,70249,3.5,1292699792
104,72021,3.0,1292698386
104,73325,4.0,1416242008
104,73483,4.0,1332630171
104,76934,3.0,1377129885
104,77781,4.0,1332630178
104,77816,4.0,1293920621
104,79066,4.0,1377184813
104,79079,4.0,1351209920
104,82633,2.5,1352760286
104,86985,4.5,1325800092
104,87136,4.0,1351210078
104,88732,4.0,1347613115
104,91037,3.5,1351209968
104,91247,3.0,1357584388
104,91382,4.0,1351210102
104,92681,2.5,1416241957
104,105422,3.5,1411775477
104,111412,4.0,1411775490
105,641,4.0,1446750467
105,767,3.5,1446573431
105,810,4.0,1446573294
105,825,2.0,1447538104
105,849,3.5,1446749809
105,855,4.0,1446573346
105,949,3.5,1446573402
105,983,3.5,1446573657
105,984,3.5,1446573449
105,1017,4.0,1446749768
105,1025,3.5,1446573299
105,1053,3.0,1446773259
105,1142,4.0,1447538138
105,1148,4.0,1446573473
105,1180,3.5,1446749731
105,1181,4.5,1446573676
105,1199,4.0,1446573475
105,1200,3.0,1446750055
105,1201,4.5,1446749904
105,1209,3.5,1446573662
105,1212,4.0,1446750738
105,1220,4.0,1446573616
105,1228,4.0,1446573308
105,1229,3.0,1447563510
105,1243,5.0,1446573339
105,1247,3.5,1446749935
105,1250,3.5,1446749771
105,1254,5.0,1446573334
105,1257,3.0,1446573412
105,1259,0.5,1447537867
105,1455,4.0,1446573494
105,1458,3.5,1446573297
105,1538,4.0,1446573295
105,1540,3.5,1446573372
105,1542,4.0,1446573442
105,1575,4.0,1446750355
105,1576,3.0,1446750448
105,1599,3.5,1446750406
105,1618,3.0,1447563468
105,1620,4.0,1446750677
105,1950,3.5,1446573444
105,1960,3.5,1446750768
105,1966,4.0,1446573574
105,2008,4.0,1446573453
105,2055,3.5,1446750774
105,2097,4.0,1446750019
105,2106,5.0,1446749868
105,2110,5.0,1446573336
105,2118,3.5,1446573310
105,2122,3.5,1446750321
105,2128,3.5,1446573345
105,2195,4.0,1446573318
105,2205,4.0,1446573302
105,2206,3.0,1447563232
105,2242,4.0,1446573388
105,2246,4.5,1447574038
105,2258,4.0,1446773487
105,2383,3.0,1447563161
105,2384,4.5,1446750777
105,2450,4.5,1446573368
105,2451,3.5,1446749962
105,2545,3.0,1447563020
105,2581,3.5,1446573322
105,2610,4.0,1446573660
105,2677,3.5,1446749722
105,2691,4.0,1446573393
105,2695,3.0,1446773485
105,2696,3.5,1446572075
105,2713,4.0,1446573435
